row_number,reason,raw_row
194646,servicing_npi,1972678266|A423525800|S5140|2020-12|54|1869|472822.93
194892,billing_npi;servicing_npi,A638314900|A638314900|T2016|2018-09|55|1569|472360.78
194951,billing_npi;servicing_npi,A638314900|A638314900|T2016|2018-07|54|1556|472230.59
194965,servicing_npi,1467598730|A397151100|97153|2020-09|102|6523|472213.59
195126,servicing_npi,1386164366|A565813600|T1013|2021-09|1701|5310|471951.15
195144,billing_npi;servicing_npi,A193464300|M784450100|T2016|2018-12|50|1411|471919.85
195211,servicing_npi,1881946564|A397151100|S5140|2018-11|79|2325|471790.84
195212,billing_npi;servicing_npi,A100167100|A100167100|T2016|2018-06|33|1020|471790.17
195226,billing_npi;servicing_npi,A926147100|A926147100|T2016|2018-03|70|2876|471770.49
195272,servicing_npi,1972678266|A423525800|S5140|2019-11|56|2017|471685.46
195289,billing_npi;servicing_npi,A180173201|A180173201|T1016|2018-01|1898|12537|471666.78
195320,servicing_npi,1316012263|A423525800|S5140|2019-12|53|1938|471622.19
195387,billing_npi;servicing_npi,A638314900|A638314900|T2016|2018-12|56|1620|471474.63
195402,billing_npi;servicing_npi,A100167100|A100167100|T2016|2018-10|31|952|471444.62
195405,servicing_npi,1881946564|A397151100|T2016|2020-01|71|2308|471438.20
195451,billing_npi;servicing_npi,A664526700|A664526700|T2016|2019-03|71|2197|471379.33
195453,billing_npi;servicing_npi,A472013000|A472013000|T1016|2018-02|2517|12628|471376.05
195500,servicing_npi,1952355877|A565813600|T1019|2022-01|107|4760|471282.00
195506,servicing_npi,1972678829|A423525800|T2016|2020-01|59|1770|471272.39
195597,billing_npi;servicing_npi,A193464300|M784450100|T2016|2018-03|51|1492|471100.08
195865,servicing_npi,1972678266|A423525800|S5140|2019-09|58|1916|470683.05
195964,servicing_npi,1881946564|A397151100|T2016|2018-12|80|2425|470513.05
196008,servicing_npi,1972678829|A423525800|T2016|2019-07|60|1760|470434.49
196042,billing_npi;servicing_npi,A664526700|A664526700|T2016|2018-04|75|2153|470382.46
196068,servicing_npi,1972678829|A423525800|T2016|2018-05|57|1752|470347.69
196139,billing_npi;servicing_npi,A193464300|M784450100|T2016|2019-10|50|1187|470227.97
196177,billing_npi;servicing_npi,A638314900|A638314900|T2016|2018-05|55|1553|470161.90
196186,billing_npi;servicing_npi,M440035600|M440035600|T2016|2018-02|62|404|470150.85
196203,servicing_npi,1972678829|A423525800|T2016|2019-05|59|1749|470124.50
196326,billing_npi;servicing_npi,A100167100|A100167100|T2016|2019-03|30|963|469921.16
196470,servicing_npi,1831264290|A423525800|S5140|2019-09|61|2094|469673.46
196553,servicing_npi,1952355877|A565813600|T1019|2022-05|106|4532|469516.94
196676,billing_npi;servicing_npi,A936718700|A163409700|T2016|2018-06|84|2370|469292.13
196719,servicing_npi,1972678829|A423525800|T2016|2019-09|60|1721|469232.35
196779,servicing_npi,1952355877|A565813600|T1019|2022-04|109|4510|469146.03
196781,servicing_npi,1992837033|A302139400|T1019|2019-07|186|5602|469141.84
196803,billing_npi;servicing_npi,A100167100|A100167100|T2016|2018-12|31|956|469101.55
196843,servicing_npi,1306801113|A585713900|A0427|2022-05|261|302|469036.37
196976,billing_npi;servicing_npi,A696845700|A696845700|T1019|2018-04|171|5043|468790.61
197021,billing_npi;servicing_npi,A000069800|A000069800|T2023|2019-01|893|900|468714.34
197071,servicing_npi,1972678829|A423525800|T2016|2019-06|60|1778|468633.81
197116,billing_npi;servicing_npi,A180173201|A180173201|T1016|2019-01|1842|8563|468570.01
197185,servicing_npi,1881946564|A397151100|S5140|2019-11|78|2327|468448.34
197277,servicing_npi,1831386697|A565813600|T1019|2021-10|163|5778|468290.20
197300,billing_npi;servicing_npi,A664526700|A664526700|T2016|2018-11|74|2158|468252.09
197418,servicing_npi,1992837033|A302139400|T1019|2019-11|196|5781|468017.40
197434,billing_npi;servicing_npi,A150019800|M784450100|T2016|2018-10|53|1562|467989.84
197574,servicing_npi,1467598730|A397151100|97153|2022-03|95|6999|467726.37
197575,servicing_npi,1881946564|A397151100|S5140|2018-10|78|2384|467725.15
197610,billing_npi;servicing_npi,A100167100|A100167100|T2016|2019-06|31|935|467672.78
197678,servicing_npi,1316012263|A423525800|S5140|2020-03|52|1644|467572.07
197736,servicing_npi,1063568574|A268453200|T1016|2018-03|1766|8072|467475.53
197739,billing_npi;servicing_npi,A638314900|A638314900|T2016|2019-02|55|1564|467471.67
197755,billing_npi;servicing_npi,A000069800|A000069800|T2023|2018-02|1006|1012|467449.90
197765,servicing_npi,1386164366|A565813600|T1013|2019-08|2882|7207|467435.00
197792,billing_npi;servicing_npi,A245728800|A245728800|T1019|2018-05|148|6260|467389.89
197842,billing_npi;servicing_npi,A180173201|A180173201|T1016|2019-06|1882|7696|467287.42
197897,billing_npi;servicing_npi,A100167100|A100167100|T2016|2019-01|30|949|467208.93
198187,servicing_npi,1417316902|A649976700|H0047|2018-10|43|1141|466711.00
198190,servicing_npi,1962529289|A477415400|T1019|2021-05|213|7307|466702.85
198253,billing_npi;servicing_npi,A664526700|A664526700|T2016|2019-01|71|2209|466580.15
198289,billing_npi;servicing_npi,M440035600|M440035600|T2016|2019-02|61|1661|466489.61
198312,servicing_npi,1972678829|A423525800|T2016|2019-11|60|1712|466456.55
198352,billing_npi;servicing_npi,A472013000|A472013000|T1016|2019-01|2420|10934|466363.49
198416,servicing_npi,1386164366|A565813600|T1013|2020-02|2463|6512|466255.00
198426,servicing_npi,1952355877|A565813600|T1019|2021-12|107|4872|466242.86
198440,servicing_npi,1063568574|A268453200|T1016|2018-01|1716|8044|466210.25
198487,billing_npi;servicing_npi,A000055800|A000055800|T2023|2018-03|690|720|466136.14
198530,billing_npi;servicing_npi,A926147100|A926147100|T2016|2019-09|68|2023|466079.40
198561,billing_npi;servicing_npi,A926147100|A926147100|T2016|2018-09|72|2038|466029.18
198826,servicing_npi,1962529289|A477415400|T1019|2021-08|211|7007|465565.98
198851,billing_npi;servicing_npi,A638314900|A638314900|T2016|2019-08|51|1486|465501.26
198895,servicing_npi,1316012263|A423525800|S5140|2020-06|54|1875|465425.00
198912,servicing_npi,1881946564|A397151100|S5140|2019-12|77|2445|465397.71
198956,servicing_npi,1598830895|A423525800|T2016|2020-10|56|1739|465323.54
199033,billing_npi;servicing_npi,A100167100|A100167100|T2016|2019-09|31|915|465187.12
199053,servicing_npi,1992216766|A423525800|S5140|2019-02|73|2079|465152.18
199193,servicing_npi,1174649644|A302139400|T1019|2018-10|238|7360|464965.88
199270,billing_npi;servicing_npi,A150019800|M784450100|T2016|2018-06|53|1517|464843.52
199315,billing_npi;servicing_npi,A926147100|A926147100|T2016|2019-04|73|2036|464770.56
199377,servicing_npi,1235218157|A565813600|T1019|2021-03|174|5871|464667.75
199478,billing_npi;servicing_npi,A936718700|A163409700|T2016|2018-03|82|2409|464497.27
199509,servicing_npi,1386164366|A565813600|T1013|2021-02|2219|5952|464453.00
199606,servicing_npi,1134200942|A668967200|S5140|2021-01|35|1046|464312.94
199630,billing_npi;servicing_npi,A100167100|A100167100|T2016|2018-11|31|948|464288.72
199696,billing_npi;servicing_npi,A180173201|A180173201|T1016|2018-08|1760|8454|464197.97
199900,billing_npi;servicing_npi,A696845700|A696845700|T1019|2018-10|161|4851|463804.18
199925,servicing_npi,1467598730|A397151100|97153|2021-11|106|6678|463765.08
200010,billing_npi;servicing_npi,A180173201|A180173201|T1016|2019-03|1836|7812|463614.81
200132,billing_npi;servicing_npi,A245728800|A245728800|T1019|2018-01|151|6225|463427.51
200148,servicing_npi,1598830895|A423525800|T2016|2018-05|67|2084|463410.27
200236,billing_npi;servicing_npi,A193464300|M784450100|T2016|2018-11|53|1420|463254.08
200274,servicing_npi,1972678829|A423525800|T2016|2019-01|59|2140|463210.32
200395,billing_npi;servicing_npi,A193464300|M784450100|T2016|2018-09|51|1423|462987.76
200448,servicing_npi,1831386697|A565813600|T1019|2020-12|176|5650|462906.92
200463,billing_npi;servicing_npi,A926147100|A926147100|T2016|2018-12|70|2022|462880.96
200537,billing_npi;servicing_npi,A193464300|M784450100|T2016|2018-05|50|1439|462758.65
200557,servicing_npi,1093834020|A397151100|S5170|2018-01|2775|13937|462742.37
200574,servicing_npi,1386164366|A565813600|T1013|2019-11|2597|6707|462722.00
200824,billing_npi;servicing_npi,A193464300|M784450100|T2016|2018-07|49|1432|462307.08
200959,servicing_npi,1881946564|A397151100|T2016|2019-11|80|2431|462063.39
200976,servicing_npi,1467598730|A397151100|97153|2020-08|91|6256|462038.55
201063,billing_npi;servicing_npi,A926147100|A926147100|T2016|2018-11|71|2011|461906.95
201067,servicing_npi,1063568574|A268453200|T1016|2018-12|1879|7693|461902.81
201078,servicing_npi,1093834020|A397151100|S5170|2018-04|2849|76864|461882.02
201087,servicing_npi,1063568574|A268453200|T1016|2019-02|1861|7624|461864.10
201098,servicing_npi,1306801113|A585713900|A0427|2021-06|243|282|461832.71
201133,servicing_npi,1881946564|A397151100|S5140|2018-12|78|2360|461766.37
201236,billing_npi;servicing_npi,A150019800|M784450100|T2016|2018-08|53|1574|461609.12
201253,servicing_npi,1417316902|A649976700|H0047|2018-11|44|1117|461587.00
201452,billing_npi;servicing_npi,A000069800|A000069800|T2023|2018-06|984|990|461279.62
201459,servicing_npi,1881946564|A397151100|T2016|2018-07|83|2503|461257.19
201530,servicing_npi,1417316902|A649976700|H0047|2018-09|44|1152|461160.00
201624,billing_npi;servicing_npi,A000055800|A000055800|T2023|2018-01|673|684|461003.65
201632,servicing_npi,1831386697|A565813600|T1019|2021-05|172|6152|460987.75
201657,servicing_npi,1881946564|A397151100|S5140|2021-02|91|2462|460923.70
201667,servicing_npi,1831386697|A565813600|T1019|2018-12|192|6484|460909.21
201862,billing_npi;servicing_npi,A696845700|A696845700|T1019|2018-09|171|4916|460612.39
201908,billing_npi;servicing_npi,A926147100|A926147100|T2016|2018-04|71|2031|460543.36
201987,billing_npi;servicing_npi,A705719901|A705719900|T2028|2019-03|137|6583|460387.56
202016,servicing_npi,1306801113|A585713900|A0427|2022-07|260|291|460344.40
202036,servicing_npi,1881946564|A397151100|T2016|2020-08|69|2066|460316.94
202050,servicing_npi,1598830895|A423525800|T2016|2018-10|66|2050|460292.16
202079,servicing_npi,1386164366|A565813600|T1013|2019-04|3280|7797|460244.00
202084,servicing_npi,1598830895|A423525800|T2016|2020-09|58|2334|460239.60
202133,billing_npi;servicing_npi,A100167100|A100167100|T2016|2018-09|30|908|460139.48
202278,billing_npi;servicing_npi,A664526700|A664526700|T2016|2018-09|75|2112|459892.59
202371,billing_npi;servicing_npi,A097725000|M784450100|T2016|2019-08|40|1233|459745.16
202399,servicing_npi,1831386697|A565813600|T1019|2021-03|175|6123|459702.75
202406,billing_npi;servicing_npi,A547165000|A547165000|T2016|2018-09|63|1827|459691.15
202486,servicing_npi,1881946564|A397151100|S5140|2019-01|78|2370|459560.59
202496,servicing_npi,1073972048|A738731800|H0047|2019-02|60|1247|459550.00
202595,servicing_npi,1952355877|A268453200|T1019|2020-05|121|5419|459398.02
202649,billing_npi;servicing_npi,A000055800|A000055800|T2023|2018-10|673|685|459298.66
202693,billing_npi;servicing_npi,A936718700|A163409700|T2016|2018-07|83|2385|459234.18
202726,servicing_npi,1992837033|A302139400|T1019|2019-09|192|5475|459161.71
202772,servicing_npi,1952355877|A565813600|T1019|2022-03|110|4628|459095.70
202917,servicing_npi,1992837033|A302139400|T1019|2019-03|190|5558|458874.12
202926,billing_npi;servicing_npi,A180173201|A180173201|T1016|2018-11|1823|8670|458859.42
202949,billing_npi;servicing_npi,A696845700|A696845700|T1019|2019-09|173|4844|458819.78
203051,billing_npi;servicing_npi,A100167100|A100167100|T2016|2019-04|30|935|458649.20
203127,servicing_npi,1952355877|A565813600|T1019|2021-10|106|4897|458523.08
203160,servicing_npi,1831386697|A565813600|T1019|2021-11|165|5665|458475.17
203213,billing_npi;servicing_npi,A111432000|A565813600|T1019|2018-11|224|7162|458401.12
203296,billing_npi;servicing_npi,A472013000|A472013000|T1016|2018-09|2467|9984|458265.23
203320,servicing_npi,1417080730|M968128100|T1018|2018-03|352|8969|458222.08
203404,servicing_npi,1962529289|A477415400|T1019|2021-07|211|7009|458096.83
203423,billing_npi;servicing_npi,A696845700|A696845700|T1019|2018-12|160|4657|458051.88
203500,billing_npi;servicing_npi,A000069800|A000069800|T2023|2019-02|874|882|457934.20
203524,servicing_npi,1952355877|A565813600|T1019|2022-06|107|4374|457903.75
203576,servicing_npi,1881946564|A397151100|S5140|2019-10|76|2389|457830.30
203777,servicing_npi,1831386697|A565813600|T1019|2020-10|174|6031|457510.06
203780,servicing_npi,1386164366|A565813600|T1013|2021-04|2176|5832|457501.00
203892,servicing_npi,1881946564|A397151100|S5140|2019-05|80|2351|457317.70
203903,billing_npi;servicing_npi,A100167100|A100167100|T2016|2018-02|34|213|457283.68
203977,billing_npi;servicing_npi,A356797400|A356797400|S5140|2019-09|50|1302|457157.37
204071,servicing_npi,1972678266|A423525800|S5140|2020-02|58|1701|456994.65
204145,billing_npi;servicing_npi,A638314900|A638314900|T2016|2018-03|54|1549|456878.78
204152,billing_npi;servicing_npi,A547165000|A547165000|T2016|2018-02|60|1633|456869.32
204285,billing_npi;servicing_npi,A193464300|M784450100|T2016|2019-02|52|1345|456624.51
204330,servicing_npi,1992216766|A423525800|S5140|2018-10|73|2388|456544.94
204382,servicing_npi,1992216766|A423525800|S5140|2018-11|74|2156|456468.41
204512,servicing_npi,1386164366|A565813600|T1013|2019-05|3030|7527|456294.00
204516,servicing_npi,1235218157|A565813600|T1019|2019-02|195|6011|456287.66
204547,billing_npi;servicing_npi,A000055800|A000055800|T2023|2018-05|686|710|456251.30
204608,servicing_npi,1386164366|A565813600|T1013|2019-01|3590|7968|456146.00
204702,billing_npi;servicing_npi,A472013000|A472013000|T1016|2019-05|2347|10633|456000.75
204784,billing_npi;servicing_npi,A472013000|A472013000|T1016|2018-01|2569|12822|455894.46
204789,billing_npi;servicing_npi,A664526700|A664526700|T2016|2018-12|73|2195|455886.11
204844,servicing_npi,1528427598|A738731800|H0047|2022-07|101|717|455808.08
204901,servicing_npi,1598830895|A423525800|T2016|2018-03|66|2028|455734.10
204960,servicing_npi,1598830895|A423525800|T2016|2020-11|56|1730|455639.23
205305,billing_npi;servicing_npi,A664526700|A664526700|T2016|2019-09|73|2079|455104.11
205435,servicing_npi,1063568574|A268453200|T1016|2018-02|1753|8201|454911.36
205499,servicing_npi,1598830895|A423525800|T2016|2020-12|56|1775|454791.34
205521,billing_npi;servicing_npi,A664526700|A664526700|T2016|2019-04|73|2116|454753.06
205527,servicing_npi,1972678829|A423525800|T2016|2018-03|58|2003|454747.05
205550,billing_npi;servicing_npi,A926147100|A926147100|T2016|2018-06|69|1966|454707.24
205581,servicing_npi,1962529289|A477415400|T1019|2022-02|205|6154|454663.90
205623,servicing_npi,1831386697|A565813600|T1019|2021-07|165|6096|454606.62
205729,billing_npi;servicing_npi,A696845700|A696845700|T1019|2019-02|180|4854|454436.23
205913,billing_npi;servicing_npi,A547165000|A547165000|T2016|2018-05|59|1706|454196.32
205956,servicing_npi,1831264290|A423525800|S5140|2019-11|61|1913|454125.47
206011,servicing_npi,1598830895|A423525800|T2016|2020-06|56|1708|454025.29
206112,billing_npi;servicing_npi,A514465200|A514465200|T2028|2018-11|157|5085|453864.91
206167,servicing_npi,1871753533|799489|S5125|2020-01|154|634|453768.01
206171,servicing_npi,1992837033|A302139400|T1019|2018-12|190|5552|453753.94
206186,servicing_npi,1063568574|A268453200|T1016|2019-03|1859|7613|453736.05
206423,servicing_npi,1386164366|A565813600|T1013|2020-10|2142|5818|453332.00
206457,servicing_npi,1972678266|A423525800|T2016|2021-07|59|1768|453273.52
206552,servicing_npi,1417011263|A423525800|T2016|2021-05|59|1636|453149.33
206625,billing_npi;servicing_npi,A000055800|A000055800|T2023|2018-06|679|691|453013.25
206744,billing_npi;servicing_npi,A000055800|A000055800|T2023|2019-05|674|677|452833.50
206833,billing_npi;servicing_npi,A150019800|M784450100|T2016|2019-05|50|1495|452667.74
206915,servicing_npi,1043385420|A423525800|T2016|2021-05|56|1668|452530.43
206960,servicing_npi,1467598730|A397151100|97153|2021-05|109|6706|452459.10
207012,servicing_npi,1881946564|A397151100|T2016|2018-11|74|2204|452365.84
207085,servicing_npi,1962529289|A477415400|T1019|2021-06|213|7041|452258.65
207086,billing_npi;servicing_npi,A638314900|A638314900|T2016|2019-07|49|1433|452258.24
207103,servicing_npi,1952355877|A268453200|T1019|2020-10|123|5229|452225.65
207284,billing_npi;servicing_npi,A245728800|A245728800|T1019|2018-07|147|6083|451953.04
207329,servicing_npi,1881946564|A397151100|S5140|2020-09|82|2315|451877.75
207369,billing_npi,461729722||T2003|2023-05|1222|6068|451806.85
207471,servicing_npi,1134200942|A668967200|S5140|2018-01|36|1049|451672.71
207484,billing_npi;servicing_npi,A000055800|A000055800|T2023|2018-08|661|685|451652.67
207494,billing_npi;servicing_npi,A472013000|A472013000|T1016|2019-04|2315|9901|451635.01
207645,billing_npi;servicing_npi,A696845700|A696845700|T1019|2018-02|180|4887|451386.52
207953,servicing_npi,1073972048|A649976700|H0047|2018-02|49|1174|450912.00
207974,servicing_npi,1952355877|A268453200|T1019|2021-02|136|5402|450880.32
207997,servicing_npi,1831386697|A565813600|T1019|2022-06|160|5341|450826.19
208120,servicing_npi,1992837033|A302139400|T1019|2019-01|188|5507|450636.96
208155,billing_npi;servicing_npi,A245728800|A245728800|T1019|2018-03|149|6065|450578.70
208202,billing_npi;servicing_npi,A193464300|M784450100|T2016|2018-04|50|1425|450504.36
208209,servicing_npi,1831264290|A423525800|S5140|2019-07|57|2088|450498.96
208217,servicing_npi,1831264290|A423525800|S5140|2019-03|56|1787|450487.35
208235,billing_npi;servicing_npi,A547165000|A547165000|T2016|2018-03|58|1726|450460.45
