state,claim_month,total_paid,total_claims,total_beneficiaries,num_providers
AP,2023-05,48866.369999999995,982,643,5
PUERTO RICO,2020-08,48766.39,2182,2037,14
AP,2018-05,48403.29,1637,1439,7
AP,2018-04,48314.23,1668,1474,6
CALIFORNIA,2020-04,48148.83000000001,2217,1464,1
AP,2019-02,47174.29,2137,1936,6
AP,2018-06,46800.68,1591,1267,6
AP,2018-08,46394.31,1948,1797,6
PUERTO RICO,2019-08,46298.130000000005,3231,2655,17
AP,2023-08,46103.45,1131,780,5
AP,2018-02,45941.78,1484,1253,7
PUERTO RICO,2019-09,45569.46000000001,3025,2277,17
PUERTO RICO,2019-03,44915.32000000001,2894,2101,17
PUERTO RICO,2019-06,44665.37999999999,2791,2165,18
AP,2024-10,43968.37,1724,1639,3
AP,2023-03,43556.66,1025,669,4
PUERTO RICO,2020-02,42742.75,2865,2222,18
AP,2023-06,42108.74,660,393,4
AP,2018-01,41848.28,1330,1132,5
PUERTO RICO,2020-09,41675.079999999994,2099,1947,16
AP,2018-07,41281.52999999999,1875,1362,4
PUERTO RICO,2020-01,41143.04000000001,2560,1954,17
P.R.,2024-04,40257.26,362,30,1
AP,2019-06,40254.8,2041,1882,5
PUERTO RICO,2019-11,39325.99,2572,1893,19
CALIFORNIA,2024-12,39070.479999999996,513,496,1
P.R.,2024-05,38715.04,338,27,1
FLORIDA,2021-09,38627.8,466,326,1
AP,2022-10,38305.87,779,534,4
PUERTO RICO,2019-02,38003.630000000005,2358,1786,16
AP,2021-07,37142.26000000001,1321,1132,3
PUERTO RICO,2019-01,37043.47,2405,1908,15
AP,2024-08,37016.020000000004,1859,1785,3
AP,2019-05,36995.969999999994,1921,1737,5
AP,2022-11,36729.94,700,492,4
P.R.,2024-02,36242.2,333,38,2
PUERTO RICO,2019-07,36118.060000000005,2618,2103,17
AP,2019-09,35985.78,1785,1746,6
FLORIDA,2020-03,35948.78,948,558,1
PUERTO RICO,2019-04,35134.03,3059,2252,17
AP,2023-04,34866.25,828,636,4
AP,2023-12,34796.350000000006,1182,977,4
AP,2018-12,34601.35,1535,1268,8
AP,2024-09,34471.96,1583,1552,3
AP,2021-08,33842.53,931,800,1
PUERTO RICO,2019-12,33284.979999999996,1932,1408,15
P.R.,2024-03,33077.96,292,31,1
AP,2023-07,32989.75,787,558,4
AP,2023-10,32594.48,908,549,4
AP,2022-08,32448.620000000003,1004,763,4
AP,2022-12,32393.93,463,247,5
AP,2024-06,32117.73,1246,1205,3
FLORIDA,2021-12,31901.729999999996,390,285,1
AP,2021-12,31701.81,1153,865,5
FLORIDA,2019-12,30820.739999999998,720,563,1
P.R.,2024-06,30738.04,270,26,1
CALIFORNIA,2022-05,30319.22999999999,3182,2936,1
AP,2022-04,30178.090000000004,731,495,4
AP,2020-01,30055.829999999998,2237,2142,5
FLORIDA,2020-05,29859.87,556,320,1
PUERTO RICO,2020-06,29752.009999999995,2021,1634,13
AP,2022-01,29538.5,727,528,4
AP,2022-02,29346.139999999996,769,599,5
CALIFORNIA,2022-07,29329.080000000013,2577,2397,1
AP,2023-02,29121.379999999997,685,514,6
AP,2023-09,29067.200000000004,813,450,5
PUERTO RICO,2020-03,28868.87,1564,1251,16
AP,2024-07,28457.550000000003,1406,1365,4
CALIFORNIA,2022-06,28423.100000000006,2636,2441,1
PUERTO RICO,2020-07,28310.280000000006,1981,1726,15
AP,2018-09,28213.870000000003,1392,1372,6
AP,2024-04,27547.940000000002,1176,1112,2
P.R.,2024-01,27281.34,247,28,1
FLORIDA,2019-09,27219.76,553,420,1
FLORIDA,2019-08,27025.52,607,528,1
AP,2023-01,26942.18,502,288,4
FLORIDA,2020-04,26816.24,597,333,1
AP,2018-11,26533.25,2021,1796,6
AP,2022-09,26513.6,689,325,3
P.R.,2024-10,26343.21,278,67,1
AP,2024-02,26238.85,987,956,3
AP,2021-06,25955.010000000002,847,707,3
FLORIDA,2020-01,25776.319999999996,636,468,1
FLORIDA,2020-02,25718.570000000003,530,382,1
AP,2022-05,25697.670000000002,652,446,4
FLORIDA,2019-11,25696.440000000002,633,562,1
AP,2022-07,25297.019999999997,791,577,3
AP,2022-03,24539.35,605,444,5
FLORIDA,2019-06,24513.72,556,470,1
AP,2023-11,24030.870000000003,721,503,5
AP,2019-12,23703.05,1939,1875,6
AP,2022-06,23389.11,768,553,3
FLORIDA,2019-10,23325.21,519,411,1
AP,2021-10,23173.4,786,588,4
FLORIDA,2021-01,22580.059999999998,488,285,1
AE,2021-09,22397.82,383,379,3
FLORIDA,2019-07,22183.019999999997,495,428,1
P.R.,2024-09,21210.2,212,42,2
PUESRTO RICO,2024-10,21188.94,490,130,1
AE,2021-06,20896.339999999997,363,349,4
AE,2020-02,20815.55,321,290,6
FLORIDA,2020-06,20492.72,406,262,1
P.R.,2024-11,20432.71,195,42,1
AE,2019-12,20056.47,236,206,5
AP,2018-10,19942.05,1413,1249,6
AP,2024-01,19662.190000000002,721,704,4
AE,2019-10,19610.43,225,200,4
AE,2021-01,19490.039999999997,405,360,4
P.R.,2023-12,19245.719999999998,215,36,2
AE,2019-11,19205.67,261,260,3
AE,2021-05,19169.43,428,424,5
PUERTO RICO,2018-11,19075.18,1398,910,12
AE,2020-01,18697.670000000002,332,292,4
GU,2019-07,18652.93,918,440,10
P.R.,2023-11,18604.66,210,26,1
GU,2018-05,18529.48,528,498,6
PUERTO RICO,2018-12,17890.59,1333,784,12
GU,2018-12,17789.629999999997,622,573,8
P.R.,2024-07,17549.4,152,18,1
AP,2024-05,17246.290000000005,698,677,2
AE,2021-07,16777.91,224,221,4
AE,2020-07,16316.64,286,248,3
AE,2021-03,16290.44,298,293,4
AP,2021-09,16091.56,661,562,3
AE,2021-10,16012.66,274,262,2
P.R.,2021-03,15607.01,211,69,2
GU,2018-06,15407.92,429,420,5
AP,2024-12,15254.63,1167,1160,2
AP,2021-11,15228.39,741,569,3
GU,2019-01,15120.66,457,408,9
P.R.,2023-06,14890.4,140,28,1
P.R.,2023-10,14846.09,181,37,2
AP,2024-03,14725.689999999999,787,782,3
GU,2018-07,14616.140000000001,396,365,6
AE,2021-04,14506.1,271,266,3
PUERTO RICO,2020-05,14318.769999999997,1130,900,9
FLORIDA,2022-08,14145.43,157,123,1
AE,2019-07,13848.199999999999,198,196,4
P.R.,2023-05,13401.36,123,22,1
AE,2021-08,13265.36,205,204,2
AE,2019-09,13022.04,167,167,3
AP,2020-02,12952.750000000002,1077,1030,4
KANAGAWA,2018-01,12528.75,565,565,1
GU,2018-04,12391.94,434,395,7
P.R.,2024-12,12169.71,90,25,1
KANAGAWA,2018-04,12073.699999999999,550,547,1
AP,2024-11,12025.21,904,886,3
KANAGAWA,2018-02,11879.0,535,527,1
AE,2019-08,11813.76,161,159,3
225400000X,2019-04,11556.64,1233,459,1
AE,2019-05,11316.84,182,174,2
AE,2020-12,11176.12,286,251,3
225400000X,2019-05,10826.41,1166,434,1
P.R.,2023-09,10808.84,105,22,1
P.R.,2023-04,10795.54,154,21,1
225400000X,2019-09,10734.97,1261,505,1
GU,2018-03,10716.04,402,390,6
AE,2021-02,10675.08,235,207,4
P.R.,2023-03,10582.82,160,22,1
AE,2020-11,10544.41,240,218,3
AE,2020-03,10298.279999999999,160,148,4
P.R.,2023-08,10263.76,98,27,1
GU,2018-10,10263.57,218,207,5
P.R.,2022-09,10151.04,143,25,1
MISSOURI,2018-03,9984.68,203,12,1
MISSOURI,2018-10,9947.76,161,13,1
PUESRTO RICO,2020-08,9915.03,228,226,1
225400000X,2019-08,9859.25,1228,580,1
P.R.,2022-06,9817.9,159,49,2
MISSOURI,2019-01,9796.62,161,14,1
AE,2020-06,9794.36,87,54,3
P.R.,2024-08,9754.36,91,21,1
MISSOURI,2019-07,9753.28,166,14,1
AE,2019-06,9751.64,131,129,2
KANAGAWA,2018-03,9713.75,412,410,1
AP,2020-03,9711.89,1032,985,5
MISSOURI,2018-08,9693.57,161,12,1
P.R.,2022-08,9593.349999999999,124,71,2
P.R.,2021-04,9584.86,135,34,2
FLORIDA,2019-05,9517.85,177,141,1
ONTARIO,2023-08,9487.900000000001,337,224,1
225400000X,2020-03,9363.34,960,376,1
225400000X,2019-10,9269.55,1226,504,1
P.R.,2021-02,9256.21,171,38,2
P.R.,2020-10,9231.72,137,21,1
GU,2018-09,9181.53,291,241,5
P.R.,2021-06,9177.13,146,39,2
225400000X,2020-02,9135.169999999998,976,413,1
225400000X,2021-05,9117.4,512,161,1
MISSOURI,2019-02,9109.62,175,14,1
GU,2018-02,9072.369999999999,377,355,4
MISSOURI,2018-09,9052.37,144,13,1
P.R.,2020-09,9019.6,167,22,1
FLORIDA,2022-06,8875.99,106,72,1
FLORIDA,2022-03,8858.27,100,76,1
ILLINOIS,2024-03,8849.279999999999,210,176,1
225400000X,2019-03,8840.08,825,301,1
PUESRTO RICO,2020-09,8805.05,186,186,1
AP,2021-03,8786.14,389,309,2
225400000X,2020-10,8696.91,640,178,1
P.R.,2021-05,8620.16,137,48,2
225400000X,2019-06,8603.77,961,437,1
P.R.,2022-03,8594.78,274,181,2
FLORIDA,2022-11,8527.779999999999,170,134,1
P.R.,2022-05,8527.14,132,31,2
225400000X,2021-02,8480.22,832,191,1
AE,2020-08,8414.220000000001,198,184,2
AE,2024-02,8400.0,24,24,1
PUESRTO RICO,2018-05,8323.0,293,284,1
PUESRTO RICO,2018-08,8295.5,254,254,1
MISSOURI,2018-02,8077.24,150,12,1
225400000X,2019-12,8025.579999999999,946,409,1
GU,2018-08,7984.38,197,178,3
GU,2018-01,7876.259999999999,238,225,3
GU,2019-02,7871.519999999999,269,250,7
225400000X,2019-02,7858.849999999999,684,225,1
P.R.,2020-12,7788.81,134,22,1
AP,2021-04,7771.8,425,347,3
P.R.,2021-10,7698.35,131,67,2
PUESRTO RICO,2019-08,7685.790000000001,210,201,1
PUESRTO RICO,2018-02,7638.0,248,248,1
PUESRTO RICO,2018-10,7619.5,216,216,1
225400000X,2021-06,7576.16,441,150,1
ONTARIO,2023-11,7537.13,164,128,1
AE,2020-04,7536.25,72,61,2
225400000X,2019-07,7526.67,870,315,1
225400000X,2020-12,7494.87,683,232,1
225400000X,2020-01,7377.12,815,340,1
PUESRTO RICO,2024-11,7259.879999999999,221,33,1
AA,2024-07,7196.25,271,270,1
225400000X,2018-10,7184.75,705,249,1
P.R.,2023-07,7179.3,69,20,1
AE,2018-08,7112.12,108,96,3
AE,2020-10,7056.2,129,119,3
AP,2021-05,7014.39,445,409,2
AE,2024-07,7003.75,75,74,3
PUESRTO RICO,2021-02,6986.59,163,163,1
P.R.,2022-10,6978.84,93,25,1
P.R.,2021-01,6978.84,98,25,1
CLARK COUNTY,2018-05,6971.53,70,37,1
ILLINOIS,2022-06,6964.370000000001,202,200,1
GU,2019-03,6894.870000000001,221,209,4
PUESRTO RICO,2023-08,6817.9800000000005,119,119,1
CLARK COUNTY,2018-08,6783.67,73,26,1
P.R.,2020-11,6770.67,116,20,1
PUESRTO RICO,2018-03,6749.5,218,212,1
P.R.,2022-04,6717.6,98,17,1
P.R.,2021-11,6706.74,134,69,2
PUESRTO RICO,2022-03,6654.92,171,168,1
AE,2024-09,6561.18,37,33,2
P.R.,2019-06,6474.52,165,51,2
VI,2024-12,6466.79,315,287,1
P.R.,2022-02,6456.36,118,20,1
PUESRTO RICO,2019-04,6396.370000000001,188,186,1
225400000X,2020-08,6372.79,565,265,1
ILLINOIS,2020-11,6368.92,213,155,1
PUESRTO RICO,2019-06,6352.3099999999995,216,209,1
225400000X,2018-01,6338.9800000000005,486,154,1
225400000X,2020-09,6305.66,567,230,1
P.R.,2022-12,6269.76,82,21,1
PUESRTO RICO,2018-04,6220.5,217,215,1
AE,2023-03,6214.17,101,97,2
AE,2020-09,6196.93,140,126,2
AE,2023-01,6126.7699999999995,165,161,2
ILLINOIS,2021-07,6037.26,206,174,1
AE,2024-06,5994.0,79,72,3
CLARK COUNTY,2018-04,5915.96,64,26,1
PUESRTO RICO,2018-09,5911.5,191,189,1
PUESRTO RICO,2018-06,5900.0,241,217,1
PUESRTO RICO,2024-08,5879.89,106,104,1
225400000X,2018-08,5804.87,540,165,1
PUESRTO RICO,2020-10,5802.88,122,122,1
PUESRTO RICO,2022-05,5801.35,136,136,1
AE,2024-05,5797.0,45,44,3
PUESRTO RICO,2018-07,5773.5,200,199,1
CLARK COUNTY,2018-02,5753.71,65,31,1
225400000X,2020-07,5753.63,552,208,1
AE,2023-02,5741.3099999999995,124,120,1
225400000X,2021-03,5728.95,456,205,1
ILLINOIS,2023-01,5663.759999999999,214,206,1
CLARK COUNTY,2018-03,5661.78,62,31,1
AE,2024-04,5654.0,32,32,2
PUESRTO RICO,2020-02,5622.81,145,119,1
PUESRTO RICO,2019-07,5618.23,169,164,1
P.R.,2018-10,5606.16,185,16,1
GU,2019-04,5604.57,692,209,5
AE,2024-03,5600.0,16,16,1
CLARK COUNTY,2018-06,5554.59,61,27,1
P.R.,2019-05,5457.33,132,48,2
P.R.,2020-02,5455.86,109,23,1
225400000X,2019-11,5436.280000000001,702,377,1
FLORIDA,2023-04,5427.25,203,107,1
PUESRTO RICO,2022-02,5426.75,139,136,1
NONE,2020-01,5408.28,64,46,1
AE,2020-05,5406.84,39,15,1
ILLINOIS,2023-11,5365.049999999999,203,202,1
ILLINOIS,2023-10,5361.77,127,125,1
225400000X,2020-06,5293.44,506,192,1
225400000X,2018-11,5269.34,652,177,1
CLARK COUNTY,2018-01,5229.18,59,27,1
P.R.,2018-09,5185.04,140,16,1
KANAGAWA,2018-05,5126.43,232,232,1
225400000X,2018-02,5120.93,390,139,1
P.R.,2019-11,5120.51,108,32,2
P.R.,2020-06,5117.72,83,17,1
CLARK COUNTY,2018-07,5072.32,52,25,1
FLORIDA,2023-01,4956.12,140,90,1
ILLINOIS,2022-04,4933.16,161,137,1
ILLINOIS,2024-02,4894.629999999999,123,106,1
PUESRTO RICO,2021-03,4872.469999999999,123,123,1
PUESRTO RICO,2021-10,4871.63,117,117,1
P.R.,2018-05,4790.24,151,19,1
ILLINOIS,2023-07,4769.33,139,132,1
ILLINOIS,2024-01,4760.82,157,140,1
P.R.,2019-04,4739.35,163,30,2
225400000X,2021-08,4618.0,306,75,1
P.R.,2022-11,4590.36,63,20,1
PUESRTO RICO,2020-01,4543.05,119,87,1
ILLINOIS,2022-09,4513.589999999999,171,168,1
ILLINOIS,2022-07,4503.29,121,116,1
ILLINOIS,2020-09,4457.86,142,93,1
PUESRTO RICO,2021-08,4455.78,100,98,1
PUESRTO RICO,2021-05,4448.7,113,94,1
FLORIDA,2023-03,4437.76,129,99,1
PUESRTO RICO,2023-09,4427.12,94,94,1
ONTARIO,2023-10,4423.78,205,148,1
PUESRTO RICO,2021-09,4411.5599999999995,115,115,1
P.R.,2020-08,4289.06,86,17,1
P.R.,2019-10,4284.6,94,20,1
GU,2018-11,4193.990000000001,220,209,4
ILLINOIS,2022-12,4157.23,140,136,1
PUESRTO RICO,2023-11,4118.93,93,93,1
FLORIDA,2023-02,4093.2000000000003,116,92,1
225400000X,2018-03,4081.56,315,109,1
ILLINOIS,2021-08,4056.3799999999997,141,131,1
ILLINOIS,2024-04,4041.69,155,123,1
225400000X,2018-05,3970.04,491,191,1
AE,2022-07,3924.29,31,29,2
P.R.,2020-01,3904.28,79,19,1
225400000X,2018-07,3901.59,418,119,1
TEXAS,2018-01,3894.29,209,207,1
P.R.,2019-02,3875.16,94,13,1
P.R.,2018-04,3859.04,119,22,1
PUESRTO RICO,2019-10,3858.41,104,92,1
ILLINOIS,2023-09,3850.2200000000003,98,97,1
AE,2018-05,3846.94,44,33,1
MD-MARYLAND,2020-12,3842.0,53,21,1
PUESRTO RICO,2019-12,3826.4700000000003,98,74,1
PUESRTO RICO,2023-03,3802.07,80,80,1
ILLINOIS,2021-12,3777.3300000000004,147,132,1
ILLINOIS,2024-05,3766.0200000000004,110,97,1
PUESRTO RICO,2021-12,3738.97,100,100,1
FLORIDA,2023-05,3724.0599999999995,99,71,1
AP,2020-07,3658.9,574,574,2
ILLINOIS,2023-08,3657.9699999999993,111,106,1
ILLINOIS,2023-02,3629.0299999999997,140,140,1
PUERTO RICO,2020-04,3597.8199999999997,434,333,8
PUESRTO RICO,2021-11,3589.86,104,82,1
PUESRTO RICO,2019-05,3575.57,110,94,1
225400000X,2018-09,3527.25,290,121,1
ILLINOIS,2022-03,3516.08,104,95,1
ILLINOIS,2023-12,3487.3199999999997,107,106,1
P.R.,2019-09,3485.98,84,19,1
PUESRTO RICO,2019-01,3483.1600000000003,155,149,1
ILLINOIS,2022-11,3424.65,146,143,1
ILLINOIS,2022-10,3417.95,136,130,1
FLORIDA,2023-06,3416.17,105,84,1
AE,2022-12,3409.98,66,64,1
PUESRTO RICO,2023-10,3407.5200000000004,77,77,1
AP,2020-06,3405.2000000000003,694,694,2
AA,2024-08,3404.0,134,134,1
PUESRTO RICO,2024-07,3393.67,70,70,1
PUESRTO RICO,2022-04,3384.8,112,110,1
AE,2022-03,3384.5899999999997,26,26,2
BC,2021-02,3335.8,26,12,1
PUESRTO RICO,2019-02,3277.81,123,123,1
225400000X,2018-06,3260.56,398,159,1
ILLINOIS,2020-10,3247.49,92,77,1
AE,2018-07,3245.19,32,27,1
PUESRTO RICO,2019-11,3229.32,83,61,1
225400000X,2019-01,3224.29,301,99,1
ILLINOIS,2021-09,3213.58,103,98,1
P.R.,2018-08,3211.04,124,17,1
CLARK COUNTY,2018-12,3206.72,34,16,1
MD-MARYLAND,2021-08,3199.64,41,18,1
CLARK COUNTY,2018-10,3195.89,33,15,1
PUESRTO RICO,2020-07,3179.79,90,82,1
ONTARIO,2023-09,3177.54,158,138,1
ILLINOIS,2022-08,3176.91,121,119,1
225400000X,2018-04,3168.93,356,152,1
PUESRTO RICO,2022-07,3168.65,80,80,1
ILLINOIS,2023-05,3155.05,104,102,1
FLORIDA,2022-12,3143.82,120,96,1
PUESRTO RICO,2022-08,3127.0,90,90,1
CO- COLORADO,2024-05,3122.91,41,40,1
PUESRTO RICO,2019-09,3072.7200000000003,82,80,1
CLARK COUNTY,2018-11,3071.52,32,19,1
ILLINOIS,2021-04,3001.9,79,75,1
225400000X,2021-01,3000.1400000000003,274,97,1
PUESRTO RICO,2018-01,2999.0,118,118,1
PUESRTO RICO,2023-04,2979.92,66,66,1
MD-MARYLAND,2020-11,2971.5,41,20,1
MD-MARYLAND,2021-10,2965.49,38,18,1
ILLINOIS,2023-03,2949.65,70,66,1
P.R.,2019-12,2949.16,64,19,1
ILLINOIS,2021-11,2935.7999999999997,106,93,1
225400000X,2020-11,2929.34,237,115,1
P.R.,2019-01,2903.36,82,14,1
AE,2018-09,2887.74,38,38,1
MD-MARYLAND,2021-02,2887.48,37,21,1
MD-MARYLAND,2021-01,2887.48,37,22,1
ILLINOIS,2021-06,2880.4300000000003,66,64,1
FLORIDA,2022-07,2842.79,44,36,1
FLORIDA,2023-09,2838.6800000000003,102,75,1
ILLINOIS,2020-08,2836.02,88,52,1
ILLINOIS,2022-02,2819.99,103,100,1
MD-MARYLAND,2021-06,2809.44,36,16,1
MD-MARYLAND,2021-03,2809.41,36,22,1
PUESRTO RICO,2019-03,2790.69,121,121,1
MD-MARYLAND,2020-10,2755.0,39,17,1
MD-MARYLAND,2020-09,2755.0,38,17,1
PUESRTO RICO,2024-03,2740.74,62,62,1
ILLINOIS,2021-05,2733.21,69,69,1
ILLINOIS,2021-01,2733.0,71,70,1
MD-MARYLAND,2021-04,2731.4,35,20,1
P.R.,2019-03,2730.16,103,14,1
ILLINOIS,2021-03,2727.62,72,71,1
ILLINOIS,2023-04,2724.2,89,84,1
P.R.,2019-07,2713.0,78,14,1
P.R.,2023-02,2712.18,87,18,1
ILLINOIS,2022-05,2669.5899999999997,71,68,1
ILLINOIS,2022-01,2664.87,104,98,1
MD-MARYLAND,2021-09,2653.36,34,15,1
MD-MARYLAND,2022-03,2632.0,32,16,1
PUESRTO RICO,2021-07,2627.8,76,74,1
AE,2021-12,2610.88,27,27,1
PUESRTO RICO,2022-09,2601.4,62,62,1
P.R.,2018-01,2577.15,157,95,2
P.R.,2018-06,2576.36,95,17,1
MD-MARYLAND,2021-05,2575.32,33,22,1
PUESRTO RICO,2023-05,2539.58,58,58,1
225400000X,2021-07,2529.62,222,75,1
FLORIDA,2023-12,2521.9300000000003,97,75,1
P.R.,2020-03,2509.76,49,19,1
P.R.,2022-01,2500.44,45,13,1
MD-MARYLAND,2020-07,2485.3,33,17,1
ILLINOIS,2024-10,2468.89,122,121,1
AE,2019-01,2465.58,71,63,2
MD-MARYLAND,2020-01,2451.35,35,17,1
ILLINOIS,2024-07,2444.92,159,150,1
PUESRTO RICO,2023-12,2443.41,58,58,1
P.R.,2020-07,2428.12,36,14,1
P.R.,2018-02,2424.08,103,21,1
ILLINOIS,2021-02,2423.01,48,47,1
NONE,2021-01,2413.96,32,12,1
PUESRTO RICO,2020-12,2409.11,60,60,1
MD-MARYLAND,2019-05,2381.67,34,12,1
PUESRTO RICO,2022-12,2345.6,66,56,1
MD-MARYLAND,2021-07,2341.2,30,15,1
PUESRTO RICO,2024-12,2336.4,109,16,1
BC,2021-06,2335.06,34,13,1
PUESRTO RICO,2021-01,2305.04,60,60,1
P.R.,2019-08,2302.3,64,15,1
MD-MARYLAND,2022-06,2300.75,28,14,1
MD-MARYLAND,2023-03,2281.5,27,12,1
MD-MARYLAND,2020-05,2279.0,37,13,1
ILLINOIS,2024-09,2277.02,126,116,1
225400000X,2021-04,2272.06,212,113,1
ILLINOIS,2021-10,2239.95,73,68,1
FLORIDA,2022-09,2233.32,46,31,1
FLORIDA,2022-05,2222.41,17,15,1
P.R.,2021-12,2201.88,35,15,1
FLORIDA,2023-07,2192.5099999999998,73,62,1
AE,2022-05,2190.92,22,20,1
MD-MARYLAND,2021-11,2190.25,28,17,1
NONE,2020-04,2175.0,30,15,1
MD-MARYLAND,2019-10,2171.55,31,16,1
MD-MARYLAND,2019-08,2171.49,31,17,1
MD-MARYLAND,2022-01,2168.25,27,15,1
AE,2018-06,2156.36,21,18,1
ONTARIO,2024-03,2138.94,124,116,1
FLORIDA,2023-10,2128.0699999999997,84,73,1
FM,2023-08,2123.6,72,12,1
AE,2024-08,2119.26,54,54,2
MD-MARYLAND,2018-11,2082.54,30,16,1
FLORIDA,2022-01,2073.61,43,37,1
MD-MARYLAND,2020-08,2049.3,28,17,1
PUESRTO RICO,2022-01,2031.7,79,79,1
MD-MARYLAND,2019-03,2031.45,29,13,1
NONE,2020-02,2030.0,28,18,1
PUESRTO RICO,2022-11,1980.2,58,56,1
MD-MARYLAND,2020-04,1978.4,28,15,1
AE,2022-04,1977.15,22,22,1
MD-MARYLAND,2022-02,1970.75,24,15,1
MD-MARYLAND,2019-11,1961.4,37,16,1
PUESRTO RICO,2018-11,1938.54,93,93,1
AE,2023-07,1913.1599999999999,76,30,1
MD-MARYLAND,2022-05,1891.75,23,13,1
MD-MARYLAND,2018-12,1891.35,27,14,1
MD-MARYLAND,2021-12,1875.84,24,14,1
SAN JOSE,2022-01,1872.62,24,24,1
FLORIDA,2023-08,1864.21,64,55,1
MD-MARYLAND,2022-07,1848.0,21,13,1
PUESRTO RICO,2023-06,1839.51,51,51,1
MD-MARYLAND,2018-08,1826.36,27,14,1
MD-MARYLAND,2019-09,1821.3,26,13,1
NONE,2020-06,1812.5,26,13,1
MD-MARYLAND,2022-04,1809.5,22,14,1
CO- COLORADO,2024-09,1806.19,29,28,1
MD-MARYLAND,2018-10,1759.68,26,12,1
MD-MARYLAND,2019-12,1751.25,25,15,1
MASSACHUSETTS,2023-04,1743.41,19,13,1
PUESRTO RICO,2022-06,1738.2,49,49,1
AE,2022-08,1717.84,35,20,1
ILLINOIS,2023-06,1698.4399999999998,98,96,1
MD-MARYLAND,2023-04,1689.5,20,12,1
AE,2022-02,1686.59,17,16,1
MD-MARYLAND,2019-07,1681.17,24,13,1
PUESRTO RICO,2024-04,1669.6799999999998,42,42,1
P.R.,2018-03,1649.48,99,25,1
P.R.,2023-01,1648.58,92,20,1
PUESRTO RICO,2020-06,1622.26,44,36,1
MD-MARYLAND,2019-04,1611.12,23,14,1
MD-MARYLAND,2020-02,1610.51,23,13,1
ON,2021-06,1610.44,31,31,1
AE,2022-06,1598.31,16,16,1
PUESRTO RICO,2023-01,1597.73,46,46,1
MASSACHUSETTS,2022-04,1577.05,20,13,1
FLORIDA,2022-04,1569.4,18,17,1
P.R.,2018-07,1552.88,92,18,1
PUESRTO RICO,2023-07,1552.35,33,33,1
MD-MARYLAND,2019-01,1541.1,22,12,1
MD-MARYLAND,2020-03,1540.55,22,13,1
ONTARIO,2024-01,1521.31,80,80,1
MD-MARYLAND,2022-09,1520.0,18,13,1
PUESRTO RICO,2018-12,1475.97,69,66,1
225400000X,2018-12,1474.04,199,83,1
ILLINOIS,2024-06,1449.08,46,42,1
TEXAS,2018-02,1440.72,80,80,1
PUESRTO RICO,2023-02,1436.9,36,36,1
PUESRTO RICO,2024-05,1435.6799999999998,34,34,1
MASSACHUSETTS,2023-01,1414.67,16,12,1
SAN JOSE,2021-07,1394.1200000000001,27,25,1
PUESRTO RICO,2024-02,1366.4,34,34,1
AA,2019-01,1280.0,44,44,1
MD-MARYLAND,2018-07,1279.28,19,12,1
CO- COLORADO,2024-07,1275.0,13,12,1
AE,2023-08,1247.84,58,22,1
PUESRTO RICO,2020-11,1232.21,37,37,1
MASSACHUSETTS,2021-11,1217.78,17,12,1
AA,2021-01,1209.3899999999999,67,42,1
SAN JOSE,2018-03,1194.2,14,14,1
ONTARIO,2023-07,1188.81,72,70,2
SAN JOSE,2019-05,1154.43,16,16,1
AA,2020-08,1150.0,40,40,1
AP,2021-01,1141.85,395,389,2
AE,2018-10,1076.32,34,32,2
PUESRTO RICO,2021-04,1064.2,54,54,1
ILLINOIS,2024-12,1061.55,104,104,1
AE,2018-01,1037.76,18,14,1
PUESRTO RICO,2022-10,1036.5,28,28,1
ONTARIO,2023-06,1013.06,67,63,1
BAYERN,2018-07,1011.07,54,24,1
AA,2022-08,997.11,37,37,1
ONTARIO,2024-02,953.4100000000001,62,59,1
SAN JOSE,2018-07,951.48,12,12,1
SAN JOSE,2018-10,882.64,12,12,1
AA,2021-08,872.0,27,27,1
AA,2019-05,844.0,25,25,1
ILLINOIS,2024-11,820.3100000000001,129,129,1
AE,2018-03,791.92,26,24,2
ONTARIO,2024-04,791.45,19,18,1
AA,2020-07,778.0,24,24,1
FLORIDA,2023-11,721.63,40,38,1
AE,2021-11,714.5,32,32,1
AE,2024-11,707.14,38,38,1
AE,2019-04,678.05,17,15,1
